Hidden_State,S1,S2,S3,S4,S5,S6,row_id,Internal_Mobility_Index,External_Mobility_Index,Per_Capita_Income,Cumulative_Cases_Rate,Average_Household_Persons,Inmigrants,Total_Households_Housed,Housing_Precariousness_Index,Commune,Date,Days,Higher_Education_Percentage,Postgraduade_Percentage,Social_Priority_Index_2020,Priority_2020,Code,Year,Month,Step,Step_Label,Quarantine_Start_Date,Quarantine_End_Date,Gross_Daily_Cases,Gross_Daily_Cases_Mobile_Average_7_Days
3.0,0.0,7.914272715688014e-84,0.9999999999964578,0.0,3.542168045732542e-12,0.0,6706,0.632239487,5.813158753,250926.34,2630.90972141949,3.231087033,2352,96452,4.9388268,San Ramon,2020-06-11,2020-06-13,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,6,1,Cuarentena,2020-04-30,2020-09-07,64.7324008785099,77.77796125963998
3.0,0.0,3.779162035842664e-93,0.9999999999990448,0.0,9.551513515867087e-13,0.0,6707,0.86651092,6.013745518,250926.34,2695.642122298,3.231087033,2352,96452,4.9388268,San Ramon,2020-06-12,2020-06-14,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,6,1,Cuarentena,2020-04-30,2020-09-07,64.7324008785099,81.08063477384998
3.0,0.0,7.010344891007082e-87,0.9999999999964103,0.0,3.589646392530667e-12,0.0,6708,0.957622514,5.83179398,250926.34,2778.86949485609,3.231087033,2352,96452,4.9388268,San Ramon,2020-06-13,2020-06-15,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,6,1,Cuarentena,2020-04-30,2020-09-07,83.22737255809034,78.27336228677144
3.0,0.0,5.293181856473093e-81,0.9999999999998977,0.0,1.0228441412287157e-13,0.0,6709,0.870205368,4.978376616,250926.34,2863.25280314415,3.231087033,2352,96452,4.9388268,San Ramon,2020-06-14,2020-06-16,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,6,1,Cuarentena,2020-04-30,2020-09-07,84.3833082880601,75.79635715111434
3.0,0.0,1.000953420360756e-75,0.9999999993168018,0.0,6.831981498366331e-10,0.0,6710,0.992122134,5.997772466,250926.34,2946.48017570223,3.231087033,2352,96452,4.9388268,San Ramon,2020-06-15,2020-06-17,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,6,1,Cuarentena,2020-04-30,2020-09-07,83.22737255807988,72.98908466403574
3.0,0.0,1.904398553632903e-130,1.0,0.0,1.5333468109320751e-19,0.0,6711,0.996577203,5.82179724,250926.34,3168.41983585713,3.231087033,2352,96452,4.9388268,San Ramon,2020-06-16,2020-06-18,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,6,1,Cuarentena,2020-04-30,2020-09-07,221.9396601548997,95.44726456066284
3.0,0.0,3.5521711357366056e-218,1.0,0.0,6.85675338079976e-34,0.0,6712,0.92062371,5.378735195,250926.34,3391.515431742,3.231087033,2352,96452,4.9388268,San Ramon,2020-06-17,2020-06-19,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,6,1,Cuarentena,2020-04-30,2020-09-07,223.0955958848704,117.9054444572886
3.0,0.0,0.0,1.0,0.0,1.2902056078685895e-52,0.0,6713,0.851135499,4.77230251,250926.34,3613.45509189689,3.231087033,2352,96452,4.9388268,San Ramon,2020-06-18,2020-06-20,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,6,1,Cuarentena,2020-04-30,2020-09-07,221.9396601548897,140.3636243539143
3.0,0.0,0.0,1.0,0.0,7.957072714548167e-72,0.0,6714,0.822123221,5.391991742,250926.34,3835.39475205179,3.231087033,2352,96452,4.9388268,San Ramon,2020-06-19,2020-06-21,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,6,1,Cuarentena,2020-04-30,2020-09-07,221.9396601549001,162.8218042505414
3.0,0.0,0.0,1.0,0.0,5.552217221764568e-69,0.0,6715,0.403075084,5.046397914,250926.34,3890.87966709051,3.231087033,2352,96452,4.9388268,San Ramon,2020-06-20,2020-06-22,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,6,1,Cuarentena,2020-04-30,2020-09-07,55.48491503871992,158.8585960334885
3.0,0.0,0.0,1.0,0.0,2.4741495182797266e-65,0.0,6716,0.624578942,4.883407584,250926.34,3946.36458212923,3.231087033,2352,96452,4.9388268,San Ramon,2020-06-21,2020-06-23,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,6,1,Cuarentena,2020-04-30,2020-09-07,55.48491503871992,154.7302541407257
3.0,0.0,0.0,1.0,0.0,1.6631217470832394e-58,0.0,6717,0.956807563,5.9455069,250926.34,4001.84949716796,3.231087033,2352,96452,4.9388268,San Ramon,2020-06-22,2020-06-24,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,6,1,Cuarentena,2020-04-30,2020-09-07,55.48491503873038,150.7670459236757
3.0,0.0,1.297582812536385e-279,1.0,0.0,2.9334105303718913e-37,0.0,6718,1.081929805,6.443116375,250926.34,4057.33441220668,3.231087033,2352,96452,4.9388268,San Ramon,2020-06-23,2020-06-25,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,6,1,Cuarentena,2020-04-30,2020-09-07,55.48491503871992,126.9877966213643
3.0,0.0,1.046002879199393e-179,1.0,0.0,1.4240189558812894e-20,0.0,6719,1.211344127,6.750950777,250926.34,4109.35152005548,3.231087033,2352,96452,4.9388268,San Ramon,2020-06-24,2020-06-26,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,6,1,Cuarentena,2020-04-30,2020-09-07,52.01710784880015,102.5480126162114
3.0,0.0,5.534223443703841e-94,0.9999999969575207,0.0,3.0424793110672905e-09,0.0,6720,1.2325872,6.841084429,250926.34,4161.36862790429,3.231087033,2352,96452,4.9388268,San Ramon,2020-06-25,2020-06-27,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,6,1,Cuarentena,2020-04-30,2020-09-07,52.01710784881016,78.27336228677152
3.0,3.4666527682002686e-194,5.034129165613005e-36,0.9516560339354506,0.0,0.04834396606454932,0.0,6721,1.304248615,7.094371401,250926.34,4213.38573575309,3.231087033,2352,96452,4.9388268,San Ramon,2020-06-26,2020-06-28,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,6,1,Cuarentena,2020-04-30,2020-09-07,52.01710784879924,53.99871195732852
3.0,1.8099530341797306e-183,1.0182795913227737e-28,0.9910569432970241,0.0,0.008943056702975958,0.0,6722,1.146799957,6.204987504,250926.34,4265.4028436019,3.231087033,2352,96452,4.9388268,San Ramon,2020-06-27,2020-06-29,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,6,1,Cuarentena,2020-04-30,2020-09-07,52.01710784881016,53.50331093019856
3.0,1.4255530880637298e-180,3.030972364649077e-29,0.9981687715519733,0.0,0.0018312284480267126,0.0,6723,1.055362382,5.30180376,250926.34,4317.4199514507,3.231087033,2352,96452,4.9388268,San Ramon,2020-06-28,2020-06-30,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,6,1,Cuarentena,2020-04-30,2020-09-07,52.01710784880015,53.00790990306717
3.0,7.723025082742367e-159,8.252747592056695e-26,0.9989312113573314,0.0,0.0010687886426686505,0.0,6724,1.138052809,5.36623927,250926.34,4352.0980233499,3.231087033,2352,96452,4.9388268,San Ramon,2020-06-29,2020-07-01,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,6,1,Cuarentena,2020-04-30,2020-09-07,34.6780718992004,50.03550374027717
5.0,8.84456920062148e-138,1.976777029184479e-21,0.8293119634625131,0.0,0.17068803653748682,0.0,6725,1.446158861,6.928990547,250926.34,4386.7760952491,3.231087033,2352,96452,4.9388268,San Ramon,2020-06-30,2020-07-02,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,6,1,Cuarentena,2020-04-30,2020-09-07,34.67807189919949,47.06309757748853
5.0,1.8991910382751184e-119,1.868976989744033e-16,0.6245196548276013,0.0,0.37548034517239853,0.0,6726,1.542214495,6.787786591,250926.34,4421.45416714831,3.231087033,2352,96452,4.9388268,San Ramon,2020-07-01,2020-07-03,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,7,1,Cuarentena,2020-04-30,2020-09-07,34.67807189921041,44.58609244183286
5.0,2.1524896685116574e-108,1.7562181617633794e-14,0.2698667088714015,0.0,0.7301332911285809,0.0,6727,1.452950125,6.883842225,250926.34,4460.7559819674,3.231087033,2352,96452,4.9388268,San Ramon,2020-07-02,2020-07-04,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,7,1,Cuarentena,2020-04-30,2020-09-07,39.30181481908949,42.76962200901562
5.0,3.7371562353318603e-97,1.4308196683345665e-12,0.040480535643890085,6.64950925826e-313,0.959519464354679,2.7785870440675267e-299,6728,1.361838531,7.147397588,250926.34,4498.90186105653,3.231087033,2352,96452,4.9388268,San Ramon,2020-07-03,2020-07-05,7.0,0.2,83.5,Alta Prioridad Social,13131,2020,7,1,Cuarentena,2020-04-30,2020-09-07,38.14587908913018,40.78801790049147
